timestamp,symbol,open,high,low,close,trades,volume,vwap,lastSize,turnover,homeNotional,foreignNotional
2023-01-09 10:00:00+00:00,XBTUSD,17206.5,17284.0,17206.5,17251.0,41,15100,17248.5166,100,87543909,0.87543909,15100.0
2023-01-09 09:00:00+00:00,XBTUSD,17214.0,17217.5,17206.5,17206.5,11,1100,17209.2751,100,6391905,0.06391905,1100.0
2023-01-09 08:00:00+00:00,XBTUSD,17206.5,17252.0,17206.5,17214.0,29,6500,17221.2186,300,37744165,0.37744164999999996,6500.0
2023-01-09 07:00:00+00:00,XBTUSD,17208.5,17225.0,17206.5,17206.5,28,3700,17210.1636,100,21498939,0.21498939,3700.0
2023-01-09 06:00:00+00:00,XBTUSD,17236.5,17246.5,17208.5,17208.5,18,2500,17227.7753,600,14511471,0.14511471,2500.0
2023-01-09 05:00:00+00:00,XBTUSD,17209.5,17252.0,17211.5,17236.5,80,17200,17240.7551,100,99763782,0.99763782,17200.0
2023-01-09 04:00:00+00:00,XBTUSD,17219.0,17219.5,17197.5,17209.5,35,3900,17210.2821,200,22660900,0.22660900000000003,3900.0
2023-01-09 03:00:00+00:00,XBTUSD,17169.5,17259.0,17147.0,17219.0,169,60600,17210.134,100,352118653,3.521186530000001,60600.0
2023-01-09 02:00:00+00:00,XBTUSD,17156.0,17169.5,17146.0,17169.5,73,11400,17161.0773,300,66429489,0.66429489,11400.0
2023-01-09 01:00:00+00:00,XBTUSD,17091.5,17157.0,17091.5,17156.0,83,35800,17117.9237,100,209137833,2.0913783299999995,35800.0
2023-01-09 00:00:00+00:00,XBTUSD,16959.5,17091.5,16969.0,17091.5,154,44500,17024.4352,200,261389138,2.61389138,44500.0
2023-01-08 23:00:00+00:00,XBTUSD,16966.5,16969.5,16959.5,16959.5,12,2700,16968.3642,100,15911982,0.15911982,2700.0
2023-01-08 22:00:00+00:00,XBTUSD,16957.0,16966.5,16957.0,16966.5,39,4100,16959.8746,100,24174720,0.2417472,4100.0
2023-01-08 21:00:00+00:00,XBTUSD,16915.5,16957.0,16915.0,16957.0,70,8400,16942.2895,100,49580117,0.49580116999999996,8400.0
2023-01-08 20:00:00+00:00,XBTUSD,16915.5,16915.5,16898.5,16915.5,5,500,16908.7,100,2957060,0.029570599999999995,500.0
2023-01-08 19:00:00+00:00,XBTUSD,16901.5,16916.0,16903.0,16915.5,7,900,16911.5173,100,5321823,0.05321822999999999,900.0
2023-01-08 18:00:00+00:00,XBTUSD,16895.0,16904.0,16893.5,16901.5,10,1500,16900.4277,100,8875529,0.08875529,1500.0
2023-01-08 17:00:00+00:00,XBTUSD,16977.5,16977.5,16895.0,16895.0,33,5600,16944.9881,200,33048158,0.33048158,5600.0
2023-01-08 16:00:00+00:00,XBTUSD,16901.5,16977.5,16901.5,16977.5,33,4300,16939.0752,100,25385107,0.25385106999999996,4300.0
2023-01-08 15:00:00+00:00,XBTUSD,16915.0,16932.0,16901.5,16901.5,15,2200,16912.2,100,13008358,0.13008358,2200.0
2023-01-08 14:00:00+00:00,XBTUSD,16895.5,16918.0,16899.5,16915.0,11,2300,16905.2848,100,13605231,0.13605231,2300.0
2023-01-08 13:00:00+00:00,XBTUSD,16897.0,16900.0,16895.5,16895.5,28,3800,16899.2568,300,22486207,0.22486206999999997,3800.0
2023-01-08 12:00:00+00:00,XBTUSD,16900.0,16900.0,16897.0,16897.0,64,7300,16899.7994,400,43195810,0.4319580999999999,7300.0
2023-01-08 11:00:00+00:00,XBTUSD,16900.0,16900.0,16899.5,16900.0,102,11700,16899.9993,100,69230874,0.6923087399999999,11700.0
2023-01-08 10:00:00+00:00,XBTUSD,16897.0,16900.0,16897.0,16900.0,38,168300,16899.9422,100,995861911,9.958619109999995,168300.0
2023-01-08 09:00:00+00:00,XBTUSD,16900.0,16900.0,16897.0,16897.0,82,8200,16899.8565,100,48521132,0.4852113199999999,8200.0
2023-01-08 08:00:00+00:00,XBTUSD,16900.0,16900.0,16897.0,16900.0,103,11000,16899.9993,100,65088865,0.6508886499999998,11000.0
2023-01-08 07:00:00+00:00,XBTUSD,16897.0,16900.0,16897.0,16900.0,57,7100,16899.7423,100,42012536,0.42012536,7100.0
2023-01-08 06:00:00+00:00,XBTUSD,16900.0,16900.0,16897.0,16897.0,5,800,16897.4007,100,4734463,0.04734463,800.0
2023-01-08 05:00:00+00:00,XBTUSD,16900.0,16900.0,16897.0,16900.0,39,4500,16899.2568,300,26628420,0.2662842,4500.0
2023-01-08 04:00:00+00:00,XBTUSD,16900.0,16900.0,16897.0,16900.0,16,2700,16898.857,100,15977430,0.1597743,2700.0
2023-01-08 03:00:00+00:00,XBTUSD,16900.0,16900.0,16897.0,16900.0,54,8100,16898.9712,100,47931984,0.47931984000000005,8100.0
2023-01-08 02:00:00+00:00,XBTUSD,16940.0,16967.0,16897.0,16900.0,68,31200,16914.9786,100,184451993,1.8445199300000004,31200.0
2023-01-08 01:00:00+00:00,XBTUSD,16935.5,16959.5,16929.5,16940.0,28,3600,16938.7883,400,21253029,0.21253028999999998,3600.0
2023-01-08 00:00:00+00:00,XBTUSD,16935.5,16935.5,16933.0,16935.5,9,1100,16934.7723,100,6495514,0.06495514000000001,1100.0
2023-01-07 23:00:00+00:00,XBTUSD,16935.5,16935.5,16931.0,16935.5,10,1900,16934.3422,200,11219810,0.11219809999999998,1900.0
2023-01-07 22:00:00+00:00,XBTUSD,16935.5,16935.5,16935.0,16935.5,8,1800,16935.3459,100,10628670,0.1062867,1800.0
2023-01-07 21:00:00+00:00,XBTUSD,16935.5,16935.5,16935.0,16935.5,12,1400,16935.3746,200,8266732,0.08266732000000002,1400.0
2023-01-07 20:00:00+00:00,XBTUSD,16932.0,16936.0,16935.0,16935.5,8,1000,16935.6041,100,5904723,0.059047230000000006,1000.0
2023-01-07 19:00:00+00:00,XBTUSD,16932.0,16936.0,16932.0,16932.0,4,500,16934.4,100,2952570,0.029525700000000002,500.0
2023-01-07 18:00:00+00:00,XBTUSD,16936.0,16936.0,16932.0,16932.0,17,2400,16934.3422,100,14172392,0.14172392,2400.0
2023-01-07 17:00:00+00:00,XBTUSD,16934.5,16936.0,16932.0,16936.0,13,1600,16934.3995,100,9448238,0.09448238000000002,1600.0
2023-01-07 16:00:00+00:00,XBTUSD,16936.0,16936.0,16934.5,16934.5,8,800,16935.3172,100,4723856,0.04723856,800.0
2023-01-07 15:00:00+00:00,XBTUSD,16934.5,16936.0,16934.5,16936.0,8,1000,16935.25,100,5904840,0.0590484,1000.0
2023-01-07 14:00:00+00:00,XBTUSD,16934.5,16935.5,16934.5,16934.5,8,1100,16934.9731,200,6495440,0.0649544,1100.0
2023-01-07 13:00:00+00:00,XBTUSD,16977.0,16977.0,16934.5,16934.5,35,3500,16938.9605,100,20662443,0.20662442999999997,3500.0
2023-01-07 12:00:00+00:00,XBTUSD,16939.0,16977.0,16937.0,16977.0,13,6900,16942.3469,100,40726415,0.40726415000000005,6900.0
2023-01-07 11:00:00+00:00,XBTUSD,16938.5,16977.5,16939.0,16939.0,8,6100,16946.5388,100,35995611,0.35995611,6100.0
2023-01-07 10:00:00+00:00,XBTUSD,16938.5,16939.0,16938.5,16938.5,4,800,16938.8744,100,4722866,0.04722866,800.0
2023-01-07 09:00:00+00:00,XBTUSD,16942.0,16977.5,16938.5,16938.5,12,5800,16969.0264,200,34179949,0.34179949000000004,5800.0
2023-01-07 08:00:00+00:00,XBTUSD,16975.0,16976.0,16937.5,16942.0,23,2600,16966.4353,100,15324393,0.15324393,2600.0
2023-01-07 07:00:00+00:00,XBTUSD,16976.5,16976.5,16975.0,16975.0,10,1700,16975.4501,100,10014474,0.10014473999999998,1700.0
2023-01-07 06:00:00+00:00,XBTUSD,16958.5,16976.5,16958.5,16976.5,7,3000,16973.2603,100,17674873,0.17674873,3000.0
2023-01-07 05:00:00+00:00,XBTUSD,16954.5,16959.0,16954.5,16958.5,36,3600,16958.4366,100,21228405,0.21228405,3600.0
2023-01-07 04:00:00+00:00,XBTUSD,16956.5,16957.0,16954.5,16954.5,7,900,16956.4524,100,5307715,0.053077150000000003,900.0
2023-01-07 03:00:00+00:00,XBTUSD,16962.0,16962.5,16956.5,16956.5,4,900,16957.9764,600,5307245,0.05307245,900.0
2023-01-07 02:00:00+00:00,XBTUSD,16969.5,16977.5,16962.0,16962.0,10,1700,16971.1575,200,10016998,0.10016998,1700.0
2023-01-07 01:00:00+00:00,XBTUSD,16957.0,16969.5,16957.0,16969.5,7,1200,16960.4499,200,7075285,0.07075284999999999,1200.0
2023-01-07 00:00:00+00:00,XBTUSD,16974.5,16977.0,16951.0,16957.0,11,2900,16964.1615,200,17094872,0.17094871999999997,2900.0
2023-01-06 23:00:00+00:00,XBTUSD,16943.0,16974.5,16943.5,16974.5,12,1300,16956.8837,100,7666504,0.07666504,1300.0
2023-01-06 22:00:00+00:00,XBTUSD,16946.0,16950.0,16943.0,16943.0,44,4800,16944.0119,100,28328605,0.28328605,4800.0
2023-01-06 21:00:00+00:00,XBTUSD,16909.0,16977.5,16909.0,16946.0,66,39500,16944.8732,200,233109007,2.3310900700000006,39500.0
2023-01-06 20:00:00+00:00,XBTUSD,16837.0,16909.0,16836.0,16909.0,103,42300,16857.4651,100,250927632,2.509276320000001,42300.0
2023-01-06 19:00:00+00:00,XBTUSD,16813.5,16847.5,16820.0,16837.0,43,6800,16836.4624,900,40388560,0.4038855999999999,6800.0
2023-01-06 18:00:00+00:00,XBTUSD,16826.5,16832.0,16813.5,16813.5,14,2400,16821.5652,100,14267405,0.14267405,2400.0
2023-01-06 17:00:00+00:00,XBTUSD,16815.5,16847.5,16795.5,16826.5,38,31600,16821.4521,300,187855435,1.8785543499999997,31600.0
2023-01-06 16:00:00+00:00,XBTUSD,16777.5,16815.5,16777.5,16815.5,44,6100,16803.8138,100,36301337,0.36301336999999995,6100.0
2023-01-06 15:00:00+00:00,XBTUSD,16824.5,16847.5,16727.5,16777.5,71,113400,16789.1717,200,675436110,6.754361100000002,113400.0
2023-01-06 14:00:00+00:00,XBTUSD,16847.0,16847.5,16771.0,16824.5,126,36400,16832.7215,100,216245695,2.16245695,36400.0
2023-01-06 13:00:00+00:00,XBTUSD,16846.5,16847.5,16846.5,16847.0,20,87300,16847.4965,100,518178208,5.181782079999999,87300.0
2023-01-06 12:00:00+00:00,XBTUSD,16872.0,16871.5,16846.5,16846.5,44,27200,16859.7104,100,161331604,1.61331604,27200.0
2023-01-06 11:00:00+00:00,XBTUSD,16890.5,16890.0,16872.0,16872.0,10,1100,16875.0454,200,6518502,0.06518502,1100.0
2023-01-06 10:00:00+00:00,XBTUSD,16890.0,16894.0,16890.0,16890.5,10,11700,16890.4939,9500,69269793,0.69269793,11700.0
2023-01-06 09:00:00+00:00,XBTUSD,16893.5,16893.5,16890.0,16890.0,11,3000,16890.7221,100,17761249,0.17761248999999998,3000.0
2023-01-06 08:00:00+00:00,XBTUSD,16892.5,16893.5,16893.0,16893.5,5,900,16893.4614,100,5327513,0.05327512999999999,900.0
2023-01-06 07:00:00+00:00,XBTUSD,16896.0,16895.0,16892.5,16892.5,6,1800,16893.2902,200,10655128,0.10655128000000001,1800.0
2023-01-06 06:00:00+00:00,XBTUSD,16899.5,16962.0,16896.0,16896.0,40,6100,16904.8847,100,36084271,0.36084271,6100.0
2023-01-06 05:00:00+00:00,XBTUSD,16940.5,16940.5,16899.5,16899.5,57,7200,16909.4011,100,42579935,0.42579935,7200.0
2023-01-06 04:00:00+00:00,XBTUSD,16940.0,16940.5,16900.0,16940.5,13,2200,16932.9658,800,12992426,0.12992426,2200.0
2023-01-06 03:00:00+00:00,XBTUSD,16902.0,16940.0,16900.0,16940.0,7,900,16921.6477,200,5318632,0.05318632,900.0
2023-01-06 02:00:00+00:00,XBTUSD,16904.5,16905.0,16899.5,16902.0,45,5300,16901.856,100,31357517,0.31357516999999996,5300.0
2023-01-06 01:00:00+00:00,XBTUSD,16930.5,16905.0,16904.5,16904.5,14,1400,16904.7418,100,8281710,0.08281710000000003,1400.0
2023-01-06 00:00:00+00:00,XBTUSD,16904.5,16941.0,16904.5,16930.5,15,68900,16929.7551,65600,406976182,4.06976182,68900.0
2023-01-05 23:00:00+00:00,XBTUSD,16907.5,16944.5,16904.5,16904.5,16,2700,16920.3879,100,15957094,0.15957094,2700.0
2023-01-05 22:00:00+00:00,XBTUSD,16953.0,16946.5,16907.5,16907.5,18,7000,16924.1679,100,41360991,0.41360990999999997,7000.0
2023-01-05 21:00:00+00:00,XBTUSD,16895.5,16956.5,16895.0,16953.0,25,6500,16930.8443,100,38391486,0.38391486,6500.0
2023-01-05 20:00:00+00:00,XBTUSD,16903.0,16941.5,16895.5,16895.5,18,3200,16932.7651,100,18898299,0.18898299,3200.0
2023-01-05 19:00:00+00:00,XBTUSD,16856.0,16930.0,16850.5,16903.0,8,1400,16873.7355,100,8296925,0.08296925000000001,1400.0
2023-01-05 18:00:00+00:00,XBTUSD,16849.5,16861.0,16849.5,16856.0,18,2200,16852.9763,100,13054076,0.13054076,2200.0
2023-01-05 17:00:00+00:00,XBTUSD,16855.5,16849.5,16849.5,16849.5,3,600,16849.5,200,3560934,0.03560934,600.0
2023-01-05 16:00:00+00:00,XBTUSD,16839.5,16869.0,16849.5,16855.5,8,1600,16853.6012,100,9493522,0.09493522,1600.0
2023-01-05 15:00:00+00:00,XBTUSD,16842.0,16841.5,16839.5,16839.5,6,700,16840.0065,100,4156769,0.04156769,700.0
2023-01-05 14:00:00+00:00,XBTUSD,16931.0,16931.0,16842.0,16842.0,10,10700,16909.5441,700,63277954,0.6327795399999999,10700.0
2023-01-05 13:00:00+00:00,XBTUSD,16933.5,16933.0,16851.5,16931.0,20,26500,16905.9707,100,156749571,1.5674957099999998,26500.0
2023-01-05 12:00:00+00:00,XBTUSD,16934.0,16933.5,16916.0,16933.5,6,1300,16922.75,300,7681973,0.07681973,1300.0
2023-01-05 11:00:00+00:00,XBTUSD,16918.5,16934.0,16916.0,16934.0,64,132200,16925.2564,100,781081760,7.8108176,132200.0
2023-01-05 10:00:00+00:00,XBTUSD,16919.0,16919.0,16918.5,16918.5,9,1500,16918.6703,100,8865945,0.08865944999999997,1500.0
2023-01-05 09:00:00+00:00,XBTUSD,16919.0,16919.0,16918.5,16919.0,8,800,16918.6416,100,4728516,0.04728516,800.0
2023-01-05 08:00:00+00:00,XBTUSD,16928.5,16934.0,16918.5,16919.0,9,2000,16921.7336,100,11819126,0.11819125999999999,2000.0
2023-01-05 07:00:00+00:00,XBTUSD,16918.5,16928.5,16918.5,16928.5,16,3100,16924.3111,100,18316857,0.18316857,3100.0
2023-01-05 06:00:00+00:00,XBTUSD,16928.5,16928.5,16918.5,16918.5,17,2900,16922.8218,100,17136638,0.17136637999999998,2900.0
2023-01-05 05:00:00+00:00,XBTUSD,16905.0,16928.5,16914.0,16928.5,47,5400,16923.1082,100,31909036,0.31909036,5400.0
2023-01-05 04:00:00+00:00,XBTUSD,16905.0,16928.5,16905.0,16905.0,7,3200,16910.1446,100,18923565,0.18923565,3200.0
2023-01-05 03:00:00+00:00,XBTUSD,16905.0,16928.0,16905.0,16905.0,7,1700,16906.3708,100,10055393,0.10055392999999999,1700.0
2023-01-05 02:00:00+00:00,XBTUSD,16864.5,16928.5,16864.0,16905.0,19,2500,16894.4888,100,14797726,0.14797726000000003,2500.0
2023-01-05 01:00:00+00:00,XBTUSD,16864.5,16865.0,16864.0,16864.5,11,2000,16864.2311,100,11859426,0.11859425999999999,2000.0
2023-01-05 00:00:00+00:00,XBTUSD,16864.0,16934.0,16864.0,16864.5,13,2100,16884.2769,200,12437613,0.12437613,2100.0
2023-01-04 23:00:00+00:00,XBTUSD,16864.0,16864.5,16864.0,16864.0,11,1800,16864.0889,300,10673571,0.10673571,1800.0
2023-01-04 22:00:00+00:00,XBTUSD,16864.5,16864.0,16864.0,16864.0,5,900,16864.0,100,5336811,0.05336810999999999,900.0
2023-01-04 21:00:00+00:00,XBTUSD,16864.5,16864.5,16864.0,16864.5,9,1000,16864.2027,100,5929722,0.05929722,1000.0
2023-01-04 20:00:00+00:00,XBTUSD,16934.0,16934.0,16864.0,16864.5,22,3600,16907.6,100,21292218,0.21292218,3600.0
2023-01-04 19:00:00+00:00,XBTUSD,16889.0,16934.0,16889.0,16934.0,83,25700,16921.8195,100,151875150,1.5187515,25700.0
2023-01-04 18:00:00+00:00,XBTUSD,16848.0,16889.5,16852.0,16889.0,60,9400,16884.0488,100,55673940,0.5567394,9400.0
2023-01-04 17:00:00+00:00,XBTUSD,16836.0,16866.0,16838.5,16848.0,55,6700,16843.5237,400,39777918,0.39777918,6700.0
2023-01-04 16:00:00+00:00,XBTUSD,16844.5,16845.0,16835.5,16836.0,57,12500,16839.9497,100,74228350,0.7422835000000001,12500.0
2023-01-04 15:00:00+00:00,XBTUSD,16851.0,16878.5,16844.5,16844.5,28,3400,16851.0168,100,20176855,0.20176855000000005,3400.0
2023-01-04 14:00:00+00:00,XBTUSD,16855.5,16930.0,16851.0,16851.0,32,8300,16856.5558,100,49239006,0.49239005999999996,8300.0
2023-01-04 13:00:00+00:00,XBTUSD,16875.5,16930.5,16855.0,16855.5,64,8100,16876.213,100,47996605,0.4799660499999999,8100.0
2023-01-04 12:00:00+00:00,XBTUSD,16855.5,16930.5,16855.0,16875.5,28,3200,16869.6934,200,18968947,0.18968947000000003,3200.0
2023-01-04 11:00:00+00:00,XBTUSD,16855.5,16856.0,16855.0,16855.5,40,4200,16855.2772,100,24918019,0.24918019000000005,4200.0
2023-01-04 10:00:00+00:00,XBTUSD,16855.5,16856.0,16855.0,16855.5,30,6400,16855.334,100,37970234,0.3797023400000002,6400.0
2023-01-04 09:00:00+00:00,XBTUSD,16884.5,16884.0,16855.0,16855.5,37,6400,16862.5249,200,37954014,0.37954013999999997,6400.0
2023-01-04 08:00:00+00:00,XBTUSD,16855.5,16884.5,16863.0,16884.5,20,2600,16864.4871,100,15417022,0.15417022,2600.0
2023-01-04 07:00:00+00:00,XBTUSD,16864.0,16863.0,16855.0,16855.5,8,1900,16856.7831,100,11271440,0.1127144,1900.0
2023-01-04 06:00:00+00:00,XBTUSD,16863.0,16877.0,16860.5,16864.0,20,3100,16862.8092,100,18383657,0.18383657000000003,3100.0
2023-01-04 05:00:00+00:00,XBTUSD,16878.5,16910.5,16855.0,16863.0,67,6800,16866.7058,100,40316131,0.4031613100000001,6800.0
2023-01-04 04:00:00+00:00,XBTUSD,16725.0,16939.0,16732.0,16878.5,110,162300,16884.3624,100,961244642,9.612446420000001,162300.0
2023-01-04 03:00:00+00:00,XBTUSD,16673.5,16816.5,16673.5,16725.0,58,66800,16717.9071,100,399571767,3.99571767,66800.0
2023-01-04 02:00:00+00:00,XBTUSD,16745.0,16747.5,16667.0,16673.5,26,15900,16682.5707,1800,95309056,0.9530905599999999,15900.0
2023-01-04 01:00:00+00:00,XBTUSD,16671.0,16749.0,16656.0,16745.0,48,31100,16708.4657,2000,186133477,1.8613347699999998,31100.0
2023-01-04 00:00:00+00:00,XBTUSD,16653.0,16746.5,16668.5,16671.0,5,700,16680.6784,100,4196474,0.04196474,700.0
2023-01-03 23:00:00+00:00,XBTUSD,16740.5,16748.5,16652.0,16653.0,22,19300,16693.2367,100,115615760,1.1561576000000002,19300.0
2023-01-03 22:00:00+00:00,XBTUSD,16747.5,16756.5,16653.0,16740.5,24,12100,16698.4773,1000,72461754,0.7246175400000001,12100.0
2023-01-03 21:00:00+00:00,XBTUSD,16715.5,16747.5,16715.5,16747.5,3,300,16726.15,100,1793598,0.01793598,300.0
2023-01-03 20:00:00+00:00,XBTUSD,16715.5,16715.5,16654.0,16715.5,8,900,16681.2906,100,5395268,0.05395268,900.0
2023-01-03 19:00:00+00:00,XBTUSD,16716.5,16715.5,16654.0,16715.5,6,800,16662.0568,100,4801331,0.048013310000000003,800.0
2023-01-03 18:00:00+00:00,XBTUSD,16748.5,16748.5,16714.5,16716.5,7,2900,16743.3232,100,17320363,0.17320363,2900.0
2023-01-03 17:00:00+00:00,XBTUSD,16695.5,16748.5,16657.0,16748.5,52,10400,16675.5603,600,62366770,0.6236677,10400.0
2023-01-03 16:00:00+00:00,XBTUSD,16675.0,16695.5,16667.5,16695.5,73,7600,16673.9754,100,45580028,0.45580028000000006,7600.0
2023-01-03 15:00:00+00:00,XBTUSD,16733.0,16733.0,16675.0,16675.0,17,3200,16724.8412,100,19133235,0.19133235,3200.0
2023-01-03 14:00:00+00:00,XBTUSD,16736.5,16739.5,16722.0,16733.0,17,4000,16726.3519,100,23914373,0.23914373000000003,4000.0
2023-01-03 13:00:00+00:00,XBTUSD,16748.5,16736.5,16736.5,16736.5,1,100,16736.5,100,597496,0.00597496,100.0
2023-01-03 12:00:00+00:00,XBTUSD,16742.0,16748.5,16715.5,16748.5,11,1500,16736.7098,100,8962344,0.08962344,1500.0
2023-01-03 11:00:00+00:00,XBTUSD,16743.0,16742.0,16742.0,16742.0,1,100,16742.0,100,597300,0.005973,100.0
2023-01-03 10:00:00+00:00,XBTUSD,16696.5,16743.0,16708.0,16743.0,28,22600,16721.0379,100,135159187,1.3515918699999996,22600.0
2023-01-03 09:00:00+00:00,XBTUSD,16713.5,16718.5,16696.5,16696.5,8,900,16714.1627,100,5384657,0.05384657,900.0
2023-01-03 08:00:00+00:00,XBTUSD,16720.0,16730.5,16706.5,16713.5,13,2000,16716.8171,100,11964018,0.11964018,2000.0
2023-01-03 07:00:00+00:00,XBTUSD,16686.0,16747.5,16680.5,16720.0,42,331800,16699.3696,100,1986901526,19.869015260000005,331800.0
2023-01-03 06:00:00+00:00,XBTUSD,16684.0,16686.0,16642.0,16686.0,41,6600,16680.8454,100,39566386,0.39566386000000003,6600.0
2023-01-03 05:00:00+00:00,XBTUSD,16684.0,16684.0,16641.5,16684.0,40,5100,16659.2811,200,30613605,0.30613604999999994,5100.0
2023-01-03 04:00:00+00:00,XBTUSD,16688.0,16684.0,16642.0,16684.0,10,1500,16676.3946,100,8994756,0.08994756000000001,1500.0
2023-01-03 03:00:00+00:00,XBTUSD,16690.5,16695.0,16613.0,16688.0,36,197900,16653.2885,100,1188355013,11.88355013,197900.0
2023-01-03 02:00:00+00:00,XBTUSD,16695.5,16695.5,16647.0,16690.5,51,8400,16681.9306,200,50353959,0.5035395900000001,8400.0
2023-01-03 01:00:00+00:00,XBTUSD,16695.0,16695.5,16695.0,16695.5,32,3300,16695.0482,200,19766352,0.19766352,3300.0
2023-01-03 00:00:00+00:00,XBTUSD,16695.5,16721.5,16695.0,16695.0,24,4900,16702.2424,100,29337389,0.29337389,4900.0
2023-01-02 23:00:00+00:00,XBTUSD,16748.5,16749.0,16695.5,16695.5,34,3600,16739.9598,100,21505432,0.21505431999999997,3600.0
2023-01-02 22:00:00+00:00,XBTUSD,16716.5,16748.5,16713.5,16748.5,18,2400,16731.7252,100,14344009,0.14344009000000002,2400.0
2023-01-02 21:00:00+00:00,XBTUSD,16717.0,16749.0,16716.5,16716.5,32,12300,16734.0771,500,73502821,0.7350282100000001,12300.0
2023-01-02 20:00:00+00:00,XBTUSD,16711.5,16718.0,16711.5,16717.0,7,700,16714.1627,100,4188069,0.04188069,700.0
2023-01-02 19:00:00+00:00,XBTUSD,16711.5,16718.0,16711.5,16711.5,11,1100,16714.051,100,6581290,0.06581290000000001,1100.0
2023-01-02 18:00:00+00:00,XBTUSD,16722.5,16720.5,16711.5,16711.5,15,3200,16716.7892,200,19142453,0.19142452999999998,3200.0
2023-01-02 17:00:00+00:00,XBTUSD,16719.0,16738.5,16711.0,16722.5,47,4800,16725.7084,100,28698362,0.28698362000000005,4800.0
2023-01-02 16:00:00+00:00,XBTUSD,16711.0,16748.5,16711.0,16719.0,36,4400,16719.1928,100,26317066,0.26317066000000006,4400.0
2023-01-02 15:00:00+00:00,XBTUSD,16711.5,16725.0,16711.0,16711.0,48,5000,16712.4588,100,29917819,0.29917818999999995,5000.0
2023-01-02 14:00:00+00:00,XBTUSD,16734.5,16749.0,16711.0,16711.5,34,3800,16718.4101,100,22729461,0.22729461000000006,3800.0
2023-01-02 13:00:00+00:00,XBTUSD,16734.5,16741.5,16715.5,16734.5,16,3200,16729.9617,100,19127391,0.19127391000000002,3200.0
2023-01-02 12:00:00+00:00,XBTUSD,16726.5,16734.5,16716.5,16734.5,14,1400,16725.9042,100,8370259,0.08370259,1400.0
2023-01-02 11:00:00+00:00,XBTUSD,16717.0,16737.5,16713.0,16726.5,8,1200,16725.0091,500,7174893,0.07174892999999999,1200.0
2023-01-02 10:00:00+00:00,XBTUSD,16724.0,16730.0,16711.0,16717.0,16,2500,16715.867,100,14955874,0.14955874,2500.0
2023-01-02 09:00:00+00:00,XBTUSD,16696.0,16785.5,16694.0,16724.0,55,57800,16719.3605,100,345707304,3.4570730400000005,57800.0
2023-01-02 08:00:00+00:00,XBTUSD,16628.0,16696.0,16648.0,16696.0,86,19600,16679.3151,100,117510836,1.1751083599999996,19600.0
2023-01-02 07:00:00+00:00,XBTUSD,16647.0,16655.0,16602.5,16628.0,7,1300,16625.1868,100,7819469,0.07819469,1300.0
2023-01-02 06:00:00+00:00,XBTUSD,16622.0,16647.0,16609.0,16647.0,5,600,16624.0813,100,3609223,0.03609223,600.0
2023-01-02 05:00:00+00:00,XBTUSD,16668.5,16668.5,16622.0,16622.0,72,7500,16647.522,100,45051806,0.45051806,7500.0
2023-01-02 04:00:00+00:00,XBTUSD,16570.5,16668.5,16571.5,16668.5,30,12600,16625.4356,100,75787575,0.7578757500000001,12600.0
2023-01-02 03:00:00+00:00,XBTUSD,16561.5,16602.0,16558.0,16570.5,40,4800,16584.7656,500,28942245,0.28942245,4800.0
2023-01-02 02:00:00+00:00,XBTUSD,16575.5,16574.5,16558.5,16561.5,8,1400,16564.0798,200,8452026,0.08452026,1400.0
2023-01-02 01:00:00+00:00,XBTUSD,16609.5,16607.5,16573.5,16575.5,9,1000,16594.8387,100,6025972,0.06025972,1000.0
2023-01-02 00:00:00+00:00,XBTUSD,16609.5,16609.5,16596.5,16609.5,19,4000,16601.4782,100,24094271,0.24094270999999998,4000.0
2023-01-01 23:00:00+00:00,XBTUSD,16594.0,16609.5,16596.5,16609.5,7,7700,16607.93,100,46363469,0.46363468999999996,7700.0
2023-01-01 22:00:00+00:00,XBTUSD,16609.5,16609.0,16594.0,16594.0,13,1800,16598.3919,100,10844425,0.10844425,1800.0
2023-01-01 21:00:00+00:00,XBTUSD,16595.0,16613.5,16595.0,16609.5,17,2100,16605.6961,100,12646270,0.12646269999999998,2100.0
2023-01-01 20:00:00+00:00,XBTUSD,16572.0,16613.0,16572.0,16595.0,17,13100,16573.8531,100,79040238,0.7904023799999998,13100.0
2023-01-01 19:00:00+00:00,XBTUSD,16565.0,16572.5,16561.5,16572.0,8,1200,16571.2714,100,7241453,0.07241453,1200.0
2023-01-01 18:00:00+00:00,XBTUSD,16555.5,16580.0,16552.0,16565.0,11,1300,16563.3116,100,7848676,0.07848676,1300.0
2023-01-01 17:00:00+00:00,XBTUSD,16545.0,16555.5,16555.0,16555.5,7,2600,16555.4417,100,15704826,0.15704826,2600.0
2023-01-01 16:00:00+00:00,XBTUSD,16552.5,16552.5,16526.5,16545.0,4,1100,16531.9041,100,6653802,0.06653802,1100.0
2023-01-01 15:00:00+00:00,XBTUSD,16552.5,16552.5,16541.5,16552.5,6,600,16545.17,100,3626436,0.03626436,600.0
2023-01-01 14:00:00+00:00,XBTUSD,16549.0,16595.0,16530.0,16552.5,12,1500,16545.3342,100,9066009,0.09066009,1500.0
2023-01-01 13:00:00+00:00,XBTUSD,16631.0,16651.5,16542.0,16549.0,14,3700,16618.9978,100,22263707,0.22263707000000002,3700.0
